relatienummer,rapportageset,formulier_id,volgnummer,periode,inzendmoment,laad_dts,eind_dts,categorie,relatienaam,verkorte_naam,toezichtklasse,activiteitstatus,hoofdcategorie,subcategorie,ziektekosten,rechtsopvolger,concern_id,concern_naam,rapportageID,A,R0110C0020,R0120C0020,R0210C0020,R0221C0020,R0230C0020,R0231C0020,R0240C0020,R0250C0020,R0261C0020,R0270C0020,R0271C0020,R0280C0020,R0291C0020,R0292C0020,R0293C0020,R0294C0020,R0295C0020,R0296C0020,R0297C0020,R0298C0020,R0300C0020,R0410C0020,R0412C0020,R0413C0020,R0414C0020,R0430C0020,R0440C0020,R0450C0020,R0461C0020,R0462C0020,R0480C0020,R0481C0020,R0482C0020,R0483C0020,R0500C0020,R0610C0020,R0620C0020,R0110C0030,R0120C0030,R0210C0030,R0250C0030,R0291C0030,R0292C0030,R0300C0030,R0410C0030,R0412C0030,R0413C0030,R0414C0030,R0430C0030,R0440C0030,R0450C0030,R0461C0030,R0462C0030,R0480C0030,R0481C0030,R0482C0030,R0483C0030,R0610C0030,R0620C0030,R0110C0040,R0120C0040,R0210C0040,R0221C0040,R0230C0040,R0231C0040,R0240C0040,R0250C0040,R0261C0040,R0270C0040,R0271C0040,R0280C0040,R0291C0040,R0292C0040,R0293C0040,R0294C0040,R0295C0040,R0296C0040,R0297C0040,R0298C0040,R0300C0040,R0410C0040,R0412C0040,R0413C0040,R0414C0040,R0430C0040,R0440C0040,R0450C0040,R0461C0040,R0462C0040,R0480C0040,R0481C0040,R0482C0040,R0483C0040,R0610C0040,R0620C0040,R0110C0050,R0120C0050,R0210C0050,R0250C0050,R0291C0050,R0292C0050,R0300C0050,R0410C0050,R0412C0050,R0413C0050,R0414C0050,R0430C0050,R0440C0050,R0450C0050,R0461C0050,R0462C0050,R0480C0050,R0481C0050,R0482C0050,R0483C0050,R0610C0050,R0620C0050,R0110C0070,R0120C0070,R0210C0070,R0250C0070,R0291C0070,R0292C0070,R0300C0070,R0410C0070,R0412C0070,R0413C0070,R0414C0070,R0430C0070,R0440C0070,R0450C0070,R0461C0070,R0462C0070,R0480C0070,R0481C0070,R0482C0070,R0483C0070,R0610C0070,R0620C0070,PAGEs2c_AO,R0220C0020,R0260C0020,R0460C0020,R0470C0020,R0460C0030,R0470C0030,R0220C0040,R0260C0040,R0460C0040,R0470C0040,R0460C0050,R0470C0050,R0460C0070,R0470C0070,R0290C0020,R0411C0020,R0290C0030,R0411C0030,R0290C0040,R0411C0040,R0290C0050,R0411C0050,R0290C0070,R0411C0070
W1983,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,26FEB2025:14:04:35,07MAR2025:15:14:05,01JAN5999:00:00:00,Zorg,De Friesland Zorgverzekeraar N.V.,De Friesland Zorgverzekeraar N.V.,T4,Actief,Verzekeraars,Zorg,Basis,,C0003,Achmea B.V.,5752890000,,540371651.62,540371651.62,52883094.34,52883094.34,0.0,0.0,0.0,18934904.48,18934904.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412244359.46,0.0,0.0,0.0,0.0,0.0,35347342.24,35347342.24,0.0,0.0,0.0,0.0,0.0,473812561.74,-552425.88,7393963.31,443482216.22,443482216.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550571054.34,529819300.24,30728671.05,30728671.05,0.0,0.0,0.0,9115785.59,9115785.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401240660.19,0.0,0.0,0.0,0.0,0.0,34427501.02,34427501.02,0.0,0.0,0.0,0.0,0.0,-690532.34,5676824.54,448748026.31,438519624.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448748026.31,438519624.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W0123,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,10MAR2025:13:08:33,10MAR2025:19:07:40,17MAR2025:19:16:03,"Schade, exclusief zorg",Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,T5,Actief,Verzekeraars,"Schade, exclusief zorg",,,R111302,NN Group N.V.,5766480000,,7207300779.12277,7207300779.12277,235305671.565181,235305671.565181,,,,207463863.368988,207463863.368988,,,,,,,,,,,,754544587.688407,4966092889.43313,4966092889.43313,,,,,263900516.417191,9052389.017807,,,195648982.773626,59199144.625758,,6111019563.06594,1780668544.51528,1780668544.51528,5508147830.45956,5508147830.45956,,,,,,,,,,,,,,,,,,,79402367.329942,79402367.329942,7589862713.39845,6754141079.74467,136813211.41392,136813211.41392,,,,99878829.413532,99878829.413532,,,,,,,,,,,,522735778.055028,4671513158.93074,4671513158.93074,,,,,247745182.233298,8948263.19858,,,183081954.342868,55714964.69185,,1780653374.12033,1545712411.62046,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,Yes,,,,,,,,,,,,,,,,,,,,,,,,
L0046,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,10MAR2025:13:12:42,10MAR2025:19:07:40,19MAR2025:19:07:26,Leven,Nationale-Nederlanden Levensverzekering Maatschappij N.V.,Nationale-Nederlanden Levensverzekering Maatschappij N.V.,T5,Actief,Verzekeraars,Levensverzekeraar,,,R111302,NN Group N.V.,5766500000,,83786308817.8284,83786308817.8284,2351619808.0,2351619808.0,,,,2855502432.34875,2855502432.34875,,,,,,,,,,,,7612070489.60891,49677835554.215,48683755050.076,102608625.325687,891471878.813259,,,2124274367.56098,392710411.172378,,,1376365745.83856,355198210.550039,,63152920001.3719,15284022428.6858,15284022428.6858,82832685167.5226,82832685167.5226,756833554.114295,-110022189.930588,,,-4704.584054,1342768026.83896,1342768026.83896,,,,,,,,,,,,-1220287878.64137,-1220287878.64137,91717077382.2192,74175678804.0019,1938623335.0,1938623335.0,,,,1374717677.08881,1374717677.08881,,,,,,,,,,,,5237775590.74373,46973832444.4927,46085619234.0404,93854242.826532,794358967.625827,,,1940844031.8535,385958411.327783,,,1225994626.94773,328890993.577984,,15283784759.1649,13416145516.9978,90729466360.9832,73716638803.434,1006406905.07559,-10493525.018834,,,-31420.683732,1386106412.11327,1386106412.11327,,,,,,,,,,,,-2696228753.55679,-1222906325.58117,90729466360.9832,73716638803.434,1006406905.07559,-10493525.018834,,,-31420.683732,1386106412.11327,1386106412.11327,,,,,,,,,,,,-2696228753.55679,-1222906325.58117,Yes,,,,,,,,,,,,,,,,,,,,,,,,
H0089,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,11MAR2025:18:03:19,12MAR2025:19:08:13,02JUN2025:19:07:12,Herverzekeraar,Stichtsche Onderlinge Brand-Herverzekering U.A.,Stichtsche Onderlinge Brand-Herverzekering U.A.,T3,Actief,Verzekeraars,Herverzekeraar Schade,,,C0121,SSO Groep,5768740000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667608.0,1667608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,2510415.0,0.0,0.0,193137.7649,193137.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802832.5146,802832.5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637500.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,201513.204,184766.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201513.204,184766.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W1805,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,12MAR2025:12:42:17,12MAR2025:19:08:13,21MAY2025:19:08:20,"Schade, exclusief zorg",NS Insurance N.V.,NS Insurance N.V.,T2,Actief,Verzekeraars,"Schade, exclusief zorg",,,W1805,NS Insurance N.V.,5771770000,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,17808585.93,17808585.93,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,18418690.92,17139097.41,,,,,,,,,,,,,,,,,,,,,18418690.92,17139097.41,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
W1986,ZSOLV2JARSXX,S_26_01_01_01,2,31-12-2024,12MAR2025:17:05:29,12MAR2025:19:08:13,25MAR2025:19:06:51,"Schade, exclusief zorg",TVM verzekeringen N.V.,TVM zakelijk N.V.,T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,C0066,Coöperatie TVM U.A.,5773120000,,477350688.791826,477350688.791826,76224029.8849984,76224029.8849984,,,,2023604.71107132,2023604.71107132,,,,,,,,,,,,39445142.5484472,427334404.265577,427334404.265577,,,,,11774763.3960958,,,,11774763.3960958,,,559430316.733389,22026065.8895662,22026065.8895662,314820071.622068,314820071.622068,,,,,,,,,,,,,,,,,,,,,462638711.785757,490648893.800855,44318754.6059148,44318754.6059148,,,,974219.155352553,974219.155352553,,,,,,,,,,,,29583856.9113354,414633578.605175,414633578.605175,,,,,9908359.84867585,,,,9908359.84867585,,,27211670.0126491,16840461.7664832,299992824.333745,327949545.091418,,,,,,,,,,,,,,,,,,,,,299992824.333745,327949545.091418,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
H0134,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,14MAR2025:14:19:50,14MAR2025:19:06:18,17MAR2025:19:16:03,Herverzekeraar,N.V. Univé Her,Univé Her N.V.,T3,Actief,Verzekeraars,Herverzekeraar Schade,,,C0015,Coöperatie Univé U.A.,5777290000,,96598055.8199999,96598055.8199999,4505796.91999999,4505796.91999999,0.0,0.0,0.0,36212.36,36212.36,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2842155.54999999,86489513.5299999,86489513.5299999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11026187.39,0.0,3497409.32999999,8067074.55158392,8067074.55158392,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98853020.6157006,94109990.9823269,2619794.68221946,2619794.68221946,0.0,0.0,0.0,17433.629508368,17433.629508368,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2131616.66249999,83749114.1553243,83749114.1553243,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669479.16781298,8194177.53741396,7942813.02867936,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8194177.53741396,7942813.02867936,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
H0134,ZSOLV2JARSXX,S_26_01_01_01,2,31-12-2024,17MAR2025:11:36:05,17MAR2025:19:16:03,27MAR2025:19:06:54,Herverzekeraar,N.V. Univé Her,Univé Her N.V.,T3,Actief,Verzekeraars,Herverzekeraar Schade,,,C0015,Coöperatie Univé U.A.,5779370000,,96598055.8199999,96598055.8199999,4505796.91999999,4505796.91999999,0.0,0.0,0.0,36212.36,36212.36,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2842155.54999999,86489513.5299999,86489513.5299999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11026187.39,0.0,3497409.32999999,8067074.55158392,8067074.55158392,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98853020.6157006,94109990.9823269,2619794.68221946,2619794.68221946,0.0,0.0,0.0,17433.629508368,17433.629508368,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2131616.66249999,83749114.1553243,83749114.1553243,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669479.16781298,8194177.53741396,7942813.02867936,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8194177.53741396,7942813.02867936,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W0123,ZSOLV2JARSXX,S_26_01_01_01,2,31-12-2024,17MAR2025:13:02:03,17MAR2025:19:16:03,24MAR2025:19:07:11,"Schade, exclusief zorg",Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,T5,Actief,Verzekeraars,"Schade, exclusief zorg",,,R111302,NN Group N.V.,5779660000,,7207300779.12277,7207300779.12277,235305671.565181,235305671.565181,,,,207463863.368988,207463863.368988,,,,,,,,,,,,754544587.688407,4966092889.43313,4966092889.43313,,,,,263900516.417191,9052389.017807,,,195648982.773626,59199144.625758,,6111019563.06594,1780668544.51528,1780668544.51528,5508147830.45956,5508147830.45956,,,,,,,,,,,,,,,,,,,79402367.329942,79402367.329942,7589862713.39845,6754141079.74467,136813211.41392,136813211.41392,,,,99878829.413532,99878829.413532,,,,,,,,,,,,522735778.055028,4671513158.93074,4671513158.93074,,,,,247745182.233298,8948263.19858,,,183081954.342868,55714964.69185,,1780653374.12033,1545712411.62046,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,Yes,,,,,,,,,,,,,,,,,,,,,,,,
W1789,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,18MAR2025:15:03:55,18MAR2025:19:07:35,24MAR2025:19:07:11,"Schade, exclusief zorg",Onderlinge Waarborgmaatschappij Sazas U.A.,SAZAS Onderlinge waarborgmaatschappij U.A.,T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,W1789,Onderlinge Waarborgmaatschappij Sazas U.A.,5785230000,,100905729.400395,100905729.400395,5640913.79,5640913.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86340397.4004179,76395177.9804178,0.0,9945219.42000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109257801.29,2700824.93050618,2700824.93050618,66505132.1613221,66505132.1613221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105279536.225766,95837449.0581789,3279782.95788361,3279782.95788361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85446279.8041627,76241508.7594441,0.0,9204771.04471857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700824.93050618,2088401.49748739,68977911.2265263,63724491.6490517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68977911.2265263,63724491.6490517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W1921,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,18MAR2025:18:16:20,19MAR2025:19:07:27,04APR2025:19:08:40,Zorg,ASR Basis Ziektekostenverzekeringen N.V.,ASR Basis Ziektekostenverzekeringen NV,T4,Actief,Verzekeraars,Zorg,Basis,,C0002,ASR Nederland N.V.,5786120000,,258845672.716857,258845672.716857,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165534464.079999,165534464.079999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,165534464.079999,0.0,40974.051849289,97333886.7497167,97333886.7497167,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260885091.781775,256727278.779251,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161353181.985101,161353181.985101,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30730.539719405,100317291.647343,94443674.224133,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100317291.647343,94443674.224133,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
L0017,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,19MAR2025:15:04:55,19MAR2025:19:07:27,04APR2025:19:08:40,Leven,Goudse Levensverzekeringen N.V.,Goudse Levensverzekeringen N.V.,T3,Actief,Verzekeraars,Levensverzekeraar,,,C0007,De Goudse N.V.,5788420000,,1870494648.39,1870494648.39,618987612.0,618987612.0,0.0,,0.0,9473678.48,9473678.48,0.0,,0.0,,,,,,,,,665288717.92,988724603.527898,988724603.527898,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,918139741.12,1628242.71,1628242.71,1776912109.24,1776912109.24,531999259.23,6679758.38,0.0,0.0,443915930.23,476855435.65,476855435.65,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1398766.29301946,1398766.29301946,1959375739.59,1756085659.6,615240256.587952,615240256.587952,0.0,,0.0,6022457.87,6022457.87,0.0,,0.0,,,,,,,,,652188288.44,963598169.088315,963598169.088315,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2035303.3875,1221182.0325,1867770556.33,1668391911.8,535772833.27,3310227.02,0.0,0.0,443965386.11,476997620.62,476997620.62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1748457.86627432,1049074.71976459,1867770556.33,1668391911.8,535772833.27,3310227.02,0.0,0.0,443965386.11,476997620.62,476997620.62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1748457.86627432,1049074.71976459,No,,,,,,,,,,,,,,,,,,,,,,,,
L0046,ZSOLV2JARSXX,S_26_01_01_01,2,31-12-2024,19MAR2025:17:22:22,19MAR2025:19:07:27,31MAR2025:19:11:02,Leven,Nationale-Nederlanden Levensverzekering Maatschappij N.V.,Nationale-Nederlanden Levensverzekering Maatschappij N.V.,T5,Actief,Verzekeraars,Levensverzekeraar,,,R111302,NN Group N.V.,5789140000,,83786308817.8284,83786308817.8284,2351619808.0,2351619808.0,,,,2855502432.34875,2855502432.34875,,,,,,,,,,,,7612070489.60891,49677835554.215,48683755050.076,102608625.325687,891471878.813259,,,2124274367.56098,392710411.172378,,,1376365745.83856,355198210.550039,,63152920001.3719,15284022428.6858,15284022428.6858,82832685167.5226,82832685167.5226,756833554.114295,-110022189.930588,,,-4704.584054,1342768026.83896,1342768026.83896,,,,,,,,,,,,-1220287878.64137,-1220287878.64137,91717077382.2192,74175678804.0019,1938623335.0,1938623335.0,,,,1374717677.08881,1374717677.08881,,,,,,,,,,,,5237775590.74373,46973832444.4927,46085619234.0404,93854242.826532,794358967.625827,,,1940844031.8535,385958411.327783,,,1225994626.94773,328890993.577984,,15283784759.1649,13416145516.9978,90729466360.9832,73716638803.434,1006406905.07559,-10493525.018834,,,-31420.683732,1386106412.11327,1386106412.11327,,,,,,,,,,,,-2696228753.55679,-1222906325.58117,90729466360.9832,73716638803.434,1006406905.07559,-10493525.018834,,,-31420.683732,1386106412.11327,1386106412.11327,,,,,,,,,,,,-2696228753.55679,-1222906325.58117,Yes,,,,,,,,,,,,,,,,,,,,,,,,
W0128,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,20MAR2025:10:01:53,20MAR2025:19:06:50,08APR2025:19:10:43,"Schade, exclusief zorg",Onderlinge Verzekering Maatschappij ZLM U.A.,"ZLM u.a., Onderlinge Verzekering Maatschappij",T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,W0128,Onderlinge Verzekering Maatschappij ZLM U.A.,5789720000,,306897895.004459,306897895.004459,68640512.46,68640512.46,,,,28733785.2459594,28733785.2459594,,,,,,,,,,,,28676403.74,245718305.042432,245718305.042432,,,,,,,,,,,,371769005.518392,,39772741.3513013,146368032.907191,146368032.907191,,,,,,,,,,,,,,,,,,,,,318788721.178298,293119105.443772,39909488.3147835,39909488.3147835,,,,13833237.224833,13833237.224833,,,,,,,,,,,,21507302.805,236032437.571855,236032437.571855,,,,,,,,,,,,,30412883.550658,152775564.825534,139033411.663633,,,,,,,,,,,,,,,,,,,,,152775564.825534,139033411.663633,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
W1969,ZSOLV2JARSXX,S_26_01_01_01,1,31-12-2024,21MAR2025:09:29:49,21MAR2025:19:06:20,02APR2025:19:07:57,"Schade, exclusief zorg",Univé Zuid-Nederland Verzekeringen N.V.,Univé Rivierenland Brandverzekeraar N.V.,T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,C0153,Coöperatie Univé Zuid-Nederland U.A.,5792180000,,8369366.55,8369366.55,5318001.4620412,5318001.4620412,0.0,0.0,0.0,219147.197425,219147.197425,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120714.35,5120714.35,0.0,0.0,0.0,0.0,,,,0.0,,,,216863.931316,0.0,3983700.25955957,4742160.84996346,4742160.84996346,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,8792056.62927515,7852618.73983942,3092032.81853433,3092032.81853433,0.0,0.0,0.0,105503.508959497,105503.508959497,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693984.43463924,4693984.43463924,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,3030789.89582663,4832168.36028203,4654608.36559987,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,4832168.36028203,4654608.36559987,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W0123,ZSOLV2JARSXX,S_26_01_01_01,3,31-12-2024,24MAR2025:09:45:38,24MAR2025:19:07:12,28MAR2025:19:08:35,"Schade, exclusief zorg",Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,Nationale-Nederlanden Schadeverzekering Maatschappij N.V.,T5,Actief,Verzekeraars,"Schade, exclusief zorg",,,R111302,NN Group N.V.,5795180000,,7207300779.12277,7207300779.12277,235305671.565181,235305671.565181,,,,207463863.368988,207463863.368988,,,,,,,,,,,,754544587.688407,4966092889.43313,4966092889.43313,,,,,263900516.417191,9052389.017807,,,195648982.773626,59199144.625758,,6111019563.06594,1780668544.51528,1780668544.51528,5508147830.45956,5508147830.45956,,,,,,,,,,,,,,,,,,,79402367.329942,79402367.329942,7589862713.39845,6754141079.74467,136813211.41392,136813211.41392,,,,99878829.413532,99878829.413532,,,,,,,,,,,,522735778.055028,4671513158.93074,4671513158.93074,,,,,247745182.233298,8948263.19858,,,183081954.342868,55714964.69185,,1780653374.12033,1545712411.62046,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,5892579336.85882,5056155320.78382,,,,,,,,,,,,,,,,,,,284971233.057416,79402367.329942,Yes,,,,,,,,,,,,,,,,,,,,,,,,
W1789,ZSOLV2JARSXX,S_26_01_01_01,2,31-12-2024,24MAR2025:13:08:41,24MAR2025:19:07:12,04JUN2025:19:08:05,"Schade, exclusief zorg",Onderlinge Waarborgmaatschappij Sazas U.A.,SAZAS Onderlinge waarborgmaatschappij U.A.,T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,W1789,Onderlinge Waarborgmaatschappij Sazas U.A.,5795610000,,100905729.400395,100905729.400395,5640913.79,5640913.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86340397.4004179,76395177.9804178,0.0,9945219.42000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109257801.29,2700824.93050618,2700824.93050618,66505132.1613221,66505132.1613221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105279536.225766,95837449.0581789,3279782.95788361,3279782.95788361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85446279.8041627,76241508.7594441,0.0,9204771.04471857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700824.93050618,2088401.49748739,68977911.2265263,63724491.6490517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68977911.2265263,63724491.6490517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,,,,,,,,,,,,,,,,,,,,,,
W1986,ZSOLV2JARSXX,S_26_01_01_01,3,31-12-2024,25MAR2025:14:50:52,25MAR2025:19:06:52,01JAN5999:00:00:00,"Schade, exclusief zorg",TVM verzekeringen N.V.,TVM zakelijk N.V.,T3,Actief,Verzekeraars,"Schade, exclusief zorg",,,C0066,Coöperatie TVM U.A.,5797200000,,477350688.791826,477350688.791826,76224029.8849984,76224029.8849984,,,,2023604.71107132,2023604.71107132,,,,,,,,,,,,39445142.5484472,427334404.265577,427334404.265577,,,,,11774763.3960958,,,,11774763.3960958,,,559430316.733389,22026065.8895662,22026065.8895662,314820071.622068,314820071.622068,,,,,,,,,,,,,,,,,,,,,462638711.785757,490648893.800855,44318754.6059148,44318754.6059148,,,,974219.155352553,974219.155352553,,,,,,,,,,,,29583856.9113354,414633578.605175,414633578.605175,,,,,9908359.84867585,,,,9908359.84867585,,,27211670.0126491,16840461.7664832,299992824.333745,327949545.091418,,,,,,,,,,,,,,,,,,,,,299992824.333745,327949545.091418,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,
